         y,     x_in,    y_in,          x_corr,           y_corr
46980, 10000, 46980, 9750.48, 46650.6
46990, 10000, 46990, 9750.13, 46660.4
47000, 10000, 47000, 9749.78, 46670.1
47010, 10000, 47010, 9749.43, 46679.9
47020, 10000, 47020, 9749.08, 46689.7
47030, 10000, 47030, 9748.73, 46699.4
47040, 10000, 47040, 9748.38, 46709.2
47050, 10000, 47050, 9748.03, 46719
47060, 10000, 47060, 9747.68, 46728.8
47070, 10000, 47070, 9747.33, 46738.5
47080, 10000, 47080, 9746.98, 46748.3
47090, 10000, 47090, 9746.63, 46758.1
47100, 10000, 47100, 9746.28, 46767.8
47110, 10000, 47110, 9745.93, 46777.6
47120, 10000, 47120, 9745.58, 46787.4
47130, 10000, 47130, 9745.24, 46797.1
47140, 10000, 47140, 9744.89, 46806.9
47150, 10000, 47150, 9744.54, 46816.7
47160, 10000, 47160, 9744.19, 46826.4
47170, 10000, 47170, 9743.84, 46836.2
47180, 10000, 47180, 9743.49, 46846
47190, 10000, 47190, 9743.14, 46855.7
47200, 10000, 47200, 9742.79, 46865.5
47210, 10000, 47210, 9742.44, 46875.3
47220, 10000, 47220, 9742.09, 46885
47230, 10000, 47230, 9741.74, 46894.8
47240, 10000, 47240, 9741.39, 46904.6
47250, 10000, 47250, 9741.04, 46914.3
47260, 10000, 47260, 9740.69, 46924.1
47270, 10000, 47270, 9740.34, 46933.9
47280, 10000, 47280, 9739.99, 46943.7
47290, 10000, 47290, 9739.64, 46953.4
47300, 10000, 47300, 9739.29, 46963.2
47310, 10000, 47310, 9738.94, 46973
47320, 10000, 47320, 9738.59, 46982.7
47330, 10000, 47330, 9738.24, 46992.5
47340, 10000, 47340, 9737.89, 47002.3
47350, 10000, 47350, 9737.54, 47012
47360, 10000, 47360, 9737.19, 47021.8
47370, 10000, 47370, 9736.84, 47031.6
47380, 10000, 47380, 9736.5, 47041.3
47390, 10000, 47390, 9736.15, 47051.1
47400, 10000, 47400, 9735.8, 47060.9
47410, 10000, 47410, 9735.45, 47070.6
47420, 10000, 47420, 9735.1, 47080.4
47430, 10000, 47430, 9734.75, 47090.2
47440, 10000, 47440, 9734.4, 47099.9
47450, 10000, 47450, 9734.05, 47109.7
47460, 10000, 47460, 9733.7, 47119.5
47470, 10000, 47470, 9733.35, 47129.3
47480, 10000, 47480, 9733, 47139
47490, 10000, 47490, 9732.65, 47148.8
47500, 10000, 47500, 9732.3, 47158.6
47510, 10000, 47510, 9731.95, 47168.3
47520, 10000, 47520, 9731.6, 47178.1
47530, 10000, 47530, 9731.25, 47187.9
47540, 10000, 47540, 9730.9, 47197.6
47550, 10000, 47550, 9730.55, 47207.4
47560, 10000, 47560, 9730.2, 47217.2
47570, 10000, 47570, 9729.85, 47226.9
47580, 10000, 47580, 9729.5, 47236.7
47590, 10000, 47590, 9729.15, 47246.5
47600, 10000, 47600, 9728.8, 47256.2
47610, 10000, 47610, 9728.45, 47266
47620, 10000, 47620, 9728.1, 47275.8
47630, 10000, 47630, 9727.76, 47285.5
47640, 10000, 47640, 9727.41, 47295.3
47650, 10000, 47650, 9727.06, 47305.1
47660, 10000, 47660, 9726.71, 47314.8
47670, 10000, 47670, 9726.36, 47324.6
47680, 10000, 47680, 9726.01, 47334.4
47690, 10000, 47690, 9725.66, 47344.2
47700, 10000, 47700, 9725.31, 47353.9
47710, 10000, 47710, 9724.96, 47363.7
47720, 10000, 47720, 9724.61, 47373.5
47730, 10000, 47730, 9724.26, 47383.2
47740, 10000, 47740, 9723.91, 47393
47750, 10000, 47750, 9723.56, 47402.8
47760, 10000, 47760, 9723.21, 47412.5
47770, 10000, 47770, 9722.86, 47422.3
47780, 10000, 47780, 9722.51, 47432.1
47790, 10000, 47790, 9722.16, 47441.8
47800, 10000, 47800, 9721.81, 47451.6
47810, 10000, 47810, 9721.46, 47461.4
47820, 10000, 47820, 9721.11, 47471.1
47830, 10000, 47830, 9720.76, 47480.9
47840, 10000, 47840, 9720.41, 47490.7
47850, 10000, 47850, 9720.06, 47500.4
47860, 10000, 47860, 9719.71, 47510.2
47870, 10000, 47870, 9719.36, 47520
47880, 10000, 47880, 9719.02, 47529.7
47890, 10000, 47890, 9718.67, 47539.5
47900, 10000, 47900, 9718.32, 47549.3
47910, 10000, 47910, 9717.97, 47559.1
47920, 10000, 47920, 9717.62, 47568.8
47930, 10000, 47930, 9717.27, 47578.6
47940, 10000, 47940, 9716.92, 47588.4
47950, 10000, 47950, 9716.57, 47598.1
47960, 10000, 47960, 9716.22, 47607.9
47970, 10000, 47970, 9715.87, 47617.7
47980, 10000, 47980, 9715.52, 47627.4
47990, 10000, 47990, 9715.17, 47637.2
48000, 10000, 48000, 9714.82, 47647
48010, 10000, 48010, 9714.47, 47656.7
48020, 10000, 48020, 9714.12, 47666.5
48030, 10000, 48030, 9713.77, 47676.3
48040, 10000, 48040, 9713.42, 47686
48050, 10000, 48050, 9713.07, 47695.8
48060, 10000, 48060, 9712.72, 47705.6
48070, 10000, 48070, 9712.37, 47715.3
48080, 10000, 48080, 9712.02, 47725.1
48090, 10000, 48090, 9711.67, 47734.9
48100, 10000, 48100, 9711.32, 47744.7
48110, 10000, 48110, 9710.97, 47754.4
48120, 10000, 48120, 9710.63, 47764.2
48130, 10000, 48130, 9710.28, 47774
48140, 10000, 48140, 9709.93, 47783.7
48150, 10000, 48150, 9709.58, 47793.5
48160, 10000, 48160, 9709.23, 47803.3
48170, 10000, 48170, 9708.88, 47813
48180, 10000, 48180, 9708.53, 47822.8
48190, 10000, 48190, 9708.18, 47832.6
48200, 10000, 48200, 9707.83, 47842.3
48210, 10000, 48210, 9707.48, 47852.1
48220, 10000, 48220, 9707.13, 47861.9
48230, 10000, 48230, 9706.78, 47871.6
48240, 10000, 48240, 9706.43, 47881.4
48250, 10000, 48250, 9706.08, 47891.2
48260, 10000, 48260, 9705.73, 47900.9
48270, 10000, 48270, 9705.38, 47910.7
48280, 10000, 48280, 9705.03, 47920.5
48290, 10000, 48290, 9704.68, 47930.2
48300, 10000, 48300, 9704.33, 47940
48310, 10000, 48310, 9703.98, 47949.8
48320, 10000, 48320, 9703.63, 47959.6
48330, 10000, 48330, 9703.28, 47969.3
48340, 10000, 48340, 9702.93, 47979.1
48350, 10000, 48350, 9702.58, 47988.9
48360, 10000, 48360, 9702.23, 47998.6
48370, 10000, 48370, 9701.89, 48008.4
48380, 10000, 48380, 9701.54, 48018.2
48390, 10000, 48390, 9701.19, 48027.9
48400, 10000, 48400, 9700.84, 48037.7
48410, 10000, 48410, 9700.49, 48047.5
48420, 10000, 48420, 9700.14, 48057.2
48430, 10000, 48430, 9699.79, 48067
48440, 10000, 48440, 9699.44, 48076.8
48450, 10000, 48450, 9699.09, 48086.5
48460, 10000, 48460, 9698.74, 48096.3
48470, 10000, 48470, 9698.39, 48106.1
48480, 10000, 48480, 9698.04, 48115.8
48490, 10000, 48490, 9697.69, 48125.6
48500, 10000, 48500, 9697.34, 48135.4
48510, 10000, 48510, 9696.99, 48145.1
48520, 10000, 48520, 9696.64, 48154.9
48530, 10000, 48530, 9696.29, 48164.7
48540, 10000, 48540, 9695.94, 48174.5
48550, 10000, 48550, 9695.59, 48184.2
48560, 10000, 48560, 9695.24, 48194
48570, 10000, 48570, 9694.89, 48203.8
48580, 10000, 48580, 9694.54, 48213.5
48590, 10000, 48590, 9694.19, 48223.3
48600, 10000, 48600, 9693.84, 48233.1
48610, 10000, 48610, 9693.49, 48242.8
48620, 10000, 48620, 9693.15, 48252.6
48630, 10000, 48630, 9692.8, 48262.4
48640, 10000, 48640, 9692.45, 48272.1
48650, 10000, 48650, 9692.1, 48281.9
48660, 10000, 48660, 9691.75, 48291.7
48670, 10000, 48670, 9691.4, 48301.4
48680, 10000, 48680, 9691.05, 48311.2
48690, 10000, 48690, 9690.7, 48321
48700, 10000, 48700, 9690.35, 48330.7
48710, 10000, 48710, 9690, 48340.5
48720, 10000, 48720, 9689.65, 48350.3
48730, 10000, 48730, 9689.3, 48360
48740, 10000, 48740, 9688.95, 48369.8
48750, 10000, 48750, 9688.6, 48379.6
48760, 10000, 48760, 9688.25, 48389.4
48770, 10000, 48770, 9687.9, 48399.1
48780, 10000, 48780, 9687.55, 48408.9
48790, 10000, 48790, 9687.2, 48418.7
48800, 10000, 48800, 9686.85, 48428.4
48810, 10000, 48810, 9686.5, 48438.2
48820, 10000, 48820, 9686.15, 48448
48830, 10000, 48830, 9685.8, 48457.7
48840, 10000, 48840, 9685.45, 48467.5
48850, 10000, 48850, 9685.1, 48477.3
48860, 10000, 48860, 9684.75, 48487
48870, 10000, 48870, 9684.41, 48496.8
48880, 10000, 48880, 9684.06, 48506.6
48890, 10000, 48890, 9683.71, 48516.3
48900, 10000, 48900, 9683.36, 48526.1
48910, 10000, 48910, 9683.01, 48535.9
48920, 10000, 48920, 9682.66, 48545.6
48930, 10000, 48930, 9682.31, 48555.4
48940, 10000, 48940, 9681.96, 48565.2
48950, 10000, 48950, 9681.61, 48575
48960, 10000, 48960, 9681.26, 48584.7
48970, 10000, 48970, 9680.91, 48594.5
48980, 10000, 48980, 9680.56, 48604.3
48990, 10000, 48990, 9680.21, 48614
49000, 10000, 49000, 9679.86, 48623.8
49010, 10000, 49010, 9679.51, 48633.6
49020, 10000, 49020, 9679.16, 48643.3
49030, 10000, 49030, 9678.81, 48653.1
49040, 10000, 49040, 9678.46, 48662.9
49050, 10000, 49050, 9678.11, 48672.6
49060, 10000, 49060, 9677.76, 48682.4
49070, 10000, 49070, 9677.41, 48692.2
49080, 10000, 49080, 9677.06, 48701.9
49090, 10000, 49090, 9676.71, 48711.7
49100, 10000, 49100, 9676.36, 48721.5
49110, 10000, 49110, 9676.02, 48731.2
49120, 10000, 49120, 9675.67, 48741
49130, 10000, 49130, 9675.32, 48750.8
49140, 10000, 49140, 9674.97, 48760.5
49150, 10000, 49150, 9674.62, 48770.3
49160, 10000, 49160, 9674.27, 48780.1
49170, 10000, 49170, 9673.92, 48789.9
49180, 10000, 49180, 9673.57, 48799.6
49190, 10000, 49190, 9673.22, 48809.4
49200, 10000, 49200, 9672.87, 48819.2
49210, 10000, 49210, 9672.52, 48828.9
49220, 10000, 49220, 9672.17, 48838.7
49230, 10000, 49230, 9671.82, 48848.5
49240, 10000, 49240, 9671.47, 48858.2
49250, 10000, 49250, 9671.12, 48868
49260, 10000, 49260, 9670.77, 48877.8
49270, 10000, 49270, 9670.42, 48887.5
49280, 10000, 49280, 9670.07, 48897.3
49290, 10000, 49290, 9669.72, 48907.1
49300, 10000, 49300, 9669.37, 48916.8
49310, 10000, 49310, 9669.02, 48926.6
49320, 10000, 49320, 9668.67, 48936.4
49330, 10000, 49330, 9668.32, 48946.1
49340, 10000, 49340, 9667.97, 48955.9
49350, 10000, 49350, 9667.62, 48965.7
49360, 10000, 49360, 9667.28, 48975.4
49370, 10000, 49370, 9666.93, 48985.2
49380, 10000, 49380, 9666.58, 48995
49390, 10000, 49390, 9666.23, 49004.8
49400, 10000, 49400, 9665.88, 49014.5
49410, 10000, 49410, 9665.53, 49024.3
49420, 10000, 49420, 9665.18, 49034.1
49430, 10000, 49430, 9664.83, 49043.8
49440, 10000, 49440, 9664.48, 49053.6
49450, 10000, 49450, 9664.13, 49063.4
49460, 10000, 49460, 9663.78, 49073.1
49470, 10000, 49470, 9663.43, 49082.9
49480, 10000, 49480, 9663.08, 49092.7
49490, 10000, 49490, 9662.73, 49102.4
49500, 10000, 49500, 9662.38, 49112.2
49510, 10000, 49510, 9662.03, 49122
49520, 10000, 49520, 9661.68, 49131.7
49530, 10000, 49530, 9661.33, 49141.5
49540, 10000, 49540, 9660.98, 49151.3
49550, 10000, 49550, 9660.63, 49161
49560, 10000, 49560, 9660.28, 49170.8
49570, 10000, 49570, 9659.93, 49180.6
49580, 10000, 49580, 9659.58, 49190.4
49590, 10000, 49590, 9659.23, 49200.1
49600, 10000, 49600, 9658.88, 49209.9
49610, 10000, 49610, 9658.54, 49219.7
49620, 10000, 49620, 9658.19, 49229.4
49630, 10000, 49630, 9657.84, 49239.2
49640, 10000, 49640, 9657.49, 49249
49650, 10000, 49650, 9657.14, 49258.7
49660, 10000, 49660, 9656.79, 49268.5
49670, 10000, 49670, 9656.44, 49278.3
49680, 10000, 49680, 9656.09, 49288
49690, 10000, 49690, 9655.74, 49297.8
49700, 10000, 49700, 9655.39, 49307.6
49710, 10000, 49710, 9655.04, 49317.3
49720, 10000, 49720, 9654.69, 49327.1
49730, 10000, 49730, 9654.34, 49336.9
49740, 10000, 49740, 9653.99, 49346.6
49750, 10000, 49750, 9653.64, 49356.4
49760, 10000, 49760, 9653.29, 49366.2
49770, 10000, 49770, 9652.94, 49375.9
49780, 10000, 49780, 9652.59, 49385.7
49790, 10000, 49790, 9652.24, 49395.5
49800, 10000, 49800, 9651.89, 49405.3
49810, 10000, 49810, 9651.54, 49415
49820, 10000, 49820, 9651.19, 49424.8
49830, 10000, 49830, 9650.84, 49434.6
49840, 10000, 49840, 9650.49, 49444.3
49850, 10000, 49850, 9650.14, 49454.1
49860, 10000, 49860, 9649.8, 49463.9
49870, 10000, 49870, 9649.45, 49473.6
49880, 10000, 49880, 9649.1, 49483.4
49890, 10000, 49890, 9648.75, 49493.2
49900, 10000, 49900, 9648.4, 49502.9
49910, 10000, 49910, 9648.05, 49512.7
49920, 10000, 49920, 9647.7, 49522.5
49930, 10000, 49930, 9647.35, 49532.2
49940, 10000, 49940, 9647, 49542
49950, 10000, 49950, 9646.65, 49551.8
49960, 10000, 49960, 9646.3, 49561.5
49970, 10000, 49970, 9645.95, 49571.3
49980, 10000, 49980, 9645.6, 49581.1
49990, 10000, 49990, 9645.25, 49590.8
50000, 10000, 50000, 9644.9, 49600.6
